1827	8473
1828	8474
1829	8475
1830	8476
1831	8477
1832	8478
1833	8479
1834	8480
1835	8481
1836	8482
1837	11474
1838	20274
1839	9454
1883	21134
1884	1892
1909	7865
1910	7866
1911	7867
1912	7868
1913	7869
1914	7870
1915	7871
1916	7872
1917	7873
1918	7874
1919	7875
1920	7876
1921	7877
1922	7878
1923	7879
1924	7880
1925	7881
1926	7882
1927	7883
1928	7884
1929	7885
1930	7886
1931	7887
1932	7888
1933	7889
1934	7890
1935	13796
1936	19568
1940	20186
1941	5180
1942	5181
1943	5182
1944	5183
1945	5184
1946	5185
1947	5186
1948	5187
1949	5188
1950	5189
1951	5190
1952	5191
1953	5192
1954	5193
1955	5194
1956	5195
1957	5196
1958	5197
1959	5198
1960	5199
1961	5200
1962	5201
1963	5202
1964	5203
1965	5204
1966	5205
1967	5206
1968	5207
1969	5208
1970	5209
1971	5210
1972	5211
1973	5212
1974	5213
1975	5214
1976	5215
1977	5216
1978	5217
1979	5218
1980	5219
1981	5220
1982	5221
1983	6463
1984	6464
1985	6465
1986	6466
1987	6467
1988	6468
1989	6469
1990	6470
1991	6471
1992	6472
1993	6473
1994	6474
1995	6475
1996	6476
1997	6477
1998	6478
1999	6479
2000	6480
2001	6481
2002	6482
2003	6483
2004	6484
2005	6485
2006	6486
2007	6487
2008	6488
2009	6489
2010	6490
2011	6491
2012	6492
2013	6493
2014	6494
2015	6495
2016	6496
2017	6497
2018	6498
2019	6499
2020	6500
2021	6501
2022	6502
2023	6503
2024	6504
2025	6435
2026	6436
2027	6437
2028	6438
2029	6439
2030	6440
2031	6441
2032	6442
2033	6443
2034	6444
2035	6445
2036	6446
2037	6447
2038	6448
2039	6449
2040	6450
2041	6451
2042	6452
2043	6453
2044	6454
2045	6455
2046	6456
2047	6457
2048	6458
2049	6459
2050	6460
2051	6461
2052	6462
2095	11724
2096	11486
2097	2108
2098	2100
2099	2100
2101	6863
2102	6864
2103	6865
2104	6866
2105	6867
2106	6868
2107	6869
2108	6870
2109	6871
2110	6872
2111	6873
2112	6874
2113	6875
2114	6876
2115	6877
2116	6878
2117	6879
2118	6880
2119	6881
2120	6882
2121	6883
2122	6884
2123	6885
2124	6886
2125	6887
2126	6888
2127	6889
2128	6890
2129	6891
2130	6892
2131	6893
2132	6894
2133	6895
2134	6896
2135	6897
2136	6898
2137	6899
2138	6900
2139	6901
2140	6902
2141	6903
2142	4636
2143	4637
2144	4638
2145	4639
2146	4640
2147	4641
2148	4642
2149	4643
2150	4644
2151	4645
2152	4646
2153	4647
2154	4648
2155	4649
2156	4650
2157	4651
2158	4652
2159	4653
2160	4654
2161	4655
2162	4656
2163	4657
2164	4658
2165	4659
2166	4660
2167	4661
2168	4662
2169	4663
2170	4664
2171	4665
2172	4666
2173	4667
2174	4668
2175	4669
2176	4670
2177	4671
2178	4672
2179	4673
2180	4674
2181	4675
2182	4676
2183	4677
2184	4678
2185	4679
2186	4680
2187	4681
2188	4682
2189	4683
2190	4684
2191	4685
2192	4686
2193	4687
2194	4688
2195	4689
2196	6345
2197	6346
2198	6347
2199	6348
2200	6349
2201	6350
2202	6351
2203	6352
2204	6353
2205	6354
2206	6355
2207	6356
2208	6357
2209	6358
2210	6359
2211	6360
2212	6361
2213	6362
2214	6363
2215	6364
2216	6365
2217	6366
2218	6367
2219	6368
2220	6369
2221	6370
2222	21075
2223	2230
2224	2226
2225	2226
2288	2356
2289	2357
2290	2358
2291	2359
2292	2360
2293	2361
2294	2362
2295	2363
2296	2364
2297	2365
2298	2366
2299	2367
2300	2368
2301	2369
2302	2370
2303	2371
2304	2372
2305	2373
2306	2374
2307	2375
2308	2376
2309	2377
2310	2378
2311	2379
2312	2380
2313	2381
2314	2382
2315	2383
2316	2384
2317	2385
2318	2386
2319	2387
2320	2388
2321	2389
2322	2390
2323	2391
2324	2392
2325	2393
2326	2394
2327	2395
2328	2396
2329	2397
2330	2398
2331	2399
2332	2400
2333	2401
2334	2402
2335	2403
2336	8689
2337	8690
2338	8691
2339	8692
2340	8693
2341	8694
2342	8695
2343	8696
2344	8697
2345	8698
2346	8699
2347	8700
2348	8701
2349	8702
2350	8703
2351	8704
2352	8705
2353	8706
2354	8707
2355	8708
2356	2474
2357	2475
2358	2476
2359	2477
2360	2478
2361	2479
2362	2480
2363	2481
2364	2482
2365	2483
2366	2484
2367	2485
2368	2486
2369	2487
2370	2488
2371	2489
2372	2490
2373	2491
2374	2492
2375	2493
2376	2494
2377	2495
2378	2496
2379	2497
2380	2498
2381	2499
2382	2500
2383	2501
2384	2502
2385	2503
2386	2504
2387	2505
2388	2506
2389	2507
2390	2508
2391	2509
2392	2510
2393	2511
2394	2512
2395	2513
2396	2514
2397	2515
2398	2516
2399	2517
2400	2518
2401	2519
2402	2520
2403	2521
2404	5307
2405	5308
2406	5309
2407	5310
2408	5311
2409	5312
2410	5313
2411	5314
2412	5315
2413	5316
2414	5317
2415	5318
2416	5319
2417	5320
2418	5321
2419	5322
2420	5323
2421	5324
2422	5325
2423	5326
2424	5327
2425	5328
2426	5329
2427	5330
2428	5331
2429	5332
2430	5333
2431	5334
2432	6548
2433	6549
2434	6550
2435	6551
2436	6552
2437	6553
2438	6554
2439	6555
2440	6556
2441	6557
2442	6558
2443	6559
2444	6560
2445	6561
2446	6562
2447	6563
2448	6564
2449	6565
2450	6566
2451	6567
2452	6568
2453	6569
2454	6570
2455	6571
2456	6572
2457	6573
2458	6574
2459	6575
2460	6576
2461	6577
2462	6578
2463	6579
2464	6580
2465	6581
2466	6582
2467	6583
2468	6584
2469	6585
2470	6586
2471	6587
2472	6588
2473	6589
2522	7419
2523	7420
2524	7421
2525	7422
2526	7423
2527	7424
2528	7425
2529	7426
2530	7427
2531	7428
2532	7429
2533	7430
2534	2641
2535	2642
2536	2643
2537	2644
2538	2645
2553	2660
2563	2670
2576	2683
2579	2686
2588	5222
2589	5223
2590	5224
2591	5225
2592	5226
2593	5227
2594	5228
2595	5229
2596	5230
2597	5231
2598	5232
2599	5233
2600	5234
2601	5235
2602	5236
2603	5237
2604	5238
2605	5239
2606	5240
2607	5241
2608	5242
2609	5243
2610	5244
2611	5245
2612	5246
2613	5247
2614	5248
2615	5249
2616	5250
2617	5251
2618	5252
2619	5253
2620	5254
2621	5255
2622	5256
2623	5257
2624	5258
2625	5259
2626	5260
2627	5261
2628	5262
2629	5263
2630	5264
2631	8545
2632	8546
2633	16368
2634	8548
2635	8549
2636	8550
2637	9278
2638	9279
2639	9280
2640	9281
2695	7173
2696	7174
2697	7175
2698	7176
2699	7177
2700	7178
2701	7179
2702	7180
2703	7181
2704	7182
2705	7183
2706	7184
2707	7185
2708	7186
2709	7187
2710	7188
2711	7189
2712	7190
2713	7191
2714	7192
2715	7193
2716	7194
2717	7195
2718	7196
2719	7197
2720	7198
2721	2865
2722	2866
2723	2867
2724	2868
2725	2869
2726	2870
2727	2871
2728	2872
2729	2873
2730	2874
2731	2875
2732	2876
2733	2877
2734	4743
2735	2879
2736	2880
2737	2881
2738	4747
2739	2883
2740	2884
2741	2885
2742	2886
2743	4752
2744	4753
2745	4754
2746	4755
2747	2891
2748	4757
2749	9456
2750	9457
2751	8320
2752	9459
2753	9460
2754	5126
2755	5127
2756	5128
2757	5129
2758	5130
2759	5131
2760	5132
2761	5133
2762	5134
2763	5135
2764	5136
2765	5137
2766	5138
2767	5139
2768	5140
2769	5141
2770	5142
2771	5143
2772	5144
2773	5145
2774	5146
2775	5147
2776	5148
2777	5149
2778	5150
2779	5151
2780	5152
2781	5153
2782	5154
2783	5155
2784	5156
2785	5157
2786	5158
2787	5159
2788	5160
2789	5161
2790	5162
2791	5163
2792	5164
2793	5165
2794	5166
2795	5167
2796	8090
2797	8091
2798	8092
2799	8093
2800	8094
2801	8095
2802	8096
2803	8097
2804	8098
2805	8099
2806	8100
2807	8101
2808	8102
2809	8103
2810	8104
2811	8105
2812	8106
2813	8107
2814	8108
2815	8109
2816	8110
2817	8111
2818	8112
2819	8113
2820	8114
2821	8115
2822	8116
2823	8117
2824	8118
2825	8119
2826	8120
2827	8121
2828	8122
2829	8123
2830	8124
2831	8125
2832	8126
2833	8127
2834	8128
2835	8129
2836	8130
2837	8131
2838	8132
2839	8133
2840	8134
2841	8135
2842	8136
2843	8137
2844	8138
2845	8139
2846	8140
2847	8141
2848	8142
2849	8143
2850	6628
2851	6629
2852	6630
2853	6631
2854	6632
2855	6633
2856	6634
2857	6635
2858	6636
2859	6637
2860	6638
2861	10304
2862	9997
2863	10306
2864	9999
2865	4035
2866	4036
2867	4037
2868	4038
2869	4039
2870	4040
2871	4041
2872	4042
2873	4043
2874	4044
2875	4045
2876	4046
2877	4047
2878	4048
2879	4049
2880	4050
2881	4051
2882	4052
2883	4053
2884	4054
2885	4055
2886	4056
2887	4057
2888	4058
2889	4059
2890	4060
2891	4061
2892	4062
2893	17025
2894	19340
2895	15729
2896	22562
2897	22114
2898	17037
2899	10091
2900	21252
2901	21427
2902	10708
2903	15054
2904	7663
2905	7664
2906	7665
2907	7666
2908	7667
2909	7668
2910	7669
2911	10265
2912	10266
2913	10267
2914	10268
2915	3128
2916	3129
2917	3130
2918	3131
2919	3132
2920	3133
2921	3134
2922	3135
2923	3136
2924	3137
2925	3138
2926	3139
2927	3140
2928	3141
2929	3142
2930	3143
2931	3144
2932	3145
2933	3146
2934	3147
2935	3148
2936	3149
2937	3150
2938	3151
2939	3152
2940	3153
2941	3154
2942	3155
2943	3156
2944	3157
2945	3158
2946	3159
2947	3160
2948	3161
2949	3162
2950	3163
2951	3164
2952	3165
2953	3166
2954	3167
2955	3168
2956	3169
2957	8864
2958	10150
2959	8957
2960	10152
2961	8868
2962	2967
2963	20691
2964	20691
2965	16465
2966	16465
3016	10967
3017	9285
3018	22257
3019	10970
3020	7630
3021	7631
3022	7632
3023	7633
3024	7634
3025	7635
3026	7636
3027	7637
3028	7638
3029	7639
3030	7640
3031	7641
3032	7642
3033	7643
3034	7644
3035	7645
3036	7646
3037	7647
3038	7648
3039	7649
3040	7650
3041	7651
3042	7652
3043	7653
3044	7654
3045	7655
3100	5307
3101	5308
3102	5309
3103	5310
3104	5311
3105	5312
3106	5313
3107	5314
3108	5315
3109	5316
3110	5317
3111	5318
3112	5319
3113	5320
3114	5321
3115	5322
3116	5323
3117	5324
3118	5325
3119	5326
3120	5327
3121	5328
3122	5329
3123	5330
3124	5331
3125	5332
3126	5333
3127	5334
3170	10777
3171	10778
3172	7227
3173	7228
3175	7229
3176	7230
3177	7232
3178	7233
3179	7234
3180	9377
3181	9378
3182	9379
3183	9380
3184	9381
3185	9382
3186	9383
3230	14055
3273	7357
3274	7358
3275	7359
3276	7360
3277	7361
3278	7362
3279	7363
3280	6374
3281	6375
3282	6376
3283	6377
3284	6378
3285	6379
3286	6380
3287	6381
3288	6382
3289	6383
3290	6384
3291	6385
3292	6386
3293	6387
3294	6388
3295	6389
3296	6390
3297	6391
3298	6392
3299	6393
3300	6394
3301	6395
3302	6396
3303	6397
3304	6398
3305	6399
3306	6400
3307	6401
3308	6402
3309	6403
3310	6404
3311	6405
3312	6406
3313	6407
3314	6408
3315	6409
3316	6410
3317	6411
3318	6412
3319	6413
3320	6414
3321	6415
3322	6416
3323	6417
3324	6418
3325	6419
3326	6420
3327	6421
3328	6422
3329	6423
3330	6424
3331	6425
3332	6426
3333	6427
3334	6639
3335	6640
3336	6641
3337	6642
3338	6643
3339	6644
3340	6645
3341	6646
3342	6647
3343	6648
3344	6649
3345	6650
3346	6651
3347	6652
3348	6653
3349	6654
3350	6655
3351	6656
3352	6657
3353	6658
3354	6659
3355	6660
3356	6661
3357	6662
3358	6663
3359	6664
3360	6665
3361	6666
3362	6667
3363	6668
3364	6669
3365	6670
3366	6671
3367	6672
3368	6673
3369	6674
3370	6675
3371	6676
3372	6677
3373	6678
3374	6679
3375	6680
3402	7298
3403	7299
3404	7300
3405	7301
3406	7302
3407	7303
3408	7304
3409	7305
3410	7306
3411	7307
3412	7308
3413	7309
3414	7310
3415	7311
3416	7312
3417	7313
3418	7314
3419	7315
3420	7316
3421	7317
3422	7318
3423	7319
3424	7320
3425	7321
3426	7322
3427	7323
3428	7324
3429	7325
3430	7326
3431	7327
3432	7328
3433	7329
3434	7330
3435	7331
3436	7332
3437	7333
3438	7334
3439	7335
3440	7336
3441	7337
3442	7338
3443	7339
3444	7340
3445	7341
3446	7342
3447	7343
3448	7344
